SUBSCRIPTION_NAME,SUBSCRIPTION_ID, RESOURCE_GROUP_NAME,RESOURCE_NAME,RESOURCE_TYPE,TAGS
Microsoft Azure - DEV,ff8ada8d-2df3-453e-8dc8-3fd87436b2c4,RG-AcuitySpark-KaDeWe,rgacuitysparkkadewediag,Microsoft.Storage/storageAccounts,Owner=Asad Mahmood;Offshore Lead=Uzair Qadir;Project=AcuitySpark-KaDeWe;Environment=Demo;
Microsoft Azure - DEV,ff8ada8d-2df3-453e-8dc8-3fd87436b2c4,RG-AcuitySpark-KaDeWe,storageaccountrgacu8543,Microsoft.Storage/storageAccounts,Created On=3/31/2020, 8:45:56 PM;Owner=Asad Mahmood;Offshore Lead=Aamir Zamir;
Microsoft Azure - DEV,ff8ada8d-2df3-453e-8dc8-3fd87436b2c4,RG-AcuitySpark-KaDeWe,storageaccountrgacuae55,Microsoft.Storage/storageAccounts,Created On=1/20/2020, 6:36:07 PM;Owner=Asad Mahmood;Offshore Lead=Aamir Zamir;
Microsoft Azure - DEV,ff8ada8d-2df3-453e-8dc8-3fd87436b2c4,RG-AcuitySpark-KaDeWe,office365,Microsoft.Web/connections,
Microsoft Azure - DEV,ff8ada8d-2df3-453e-8dc8-3fd87436b2c4,RG-AcuitySpark-KaDeWe,office365-2,Microsoft.Web/connections,
Microsoft Azure - DEV,ff8ada8d-2df3-453e-8dc8-3fd87436b2c4,RG-AcuitySpark-KaDeWe,ASP-RGAcuitySparkKaDeWe-8b95,Microsoft.Web/serverFarms,
Microsoft Azure - DEV,ff8ada8d-2df3-453e-8dc8-3fd87436b2c4,RG-AcuitySpark-KaDeWe,ASP-RGAcuitySparkKaDeWe-a80c,Microsoft.Web/serverFarms,
Microsoft Azure - DEV,ff8ada8d-2df3-453e-8dc8-3fd87436b2c4,RG-AcuitySpark-KaDeWe,AS-KDW-ShopperTrakAPI-Connector,Microsoft.Web/sites,
Microsoft Azure - DEV,ff8ada8d-2df3-453e-8dc8-3fd87436b2c4,RG-AcuitySpark-KaDeWe,AS-KDW-SSAS-IncrementalRefresh,Microsoft.Web/sites,
Microsoft Azure - DEV,ff8ada8d-2df3-453e-8dc8-3fd87436b2c4,databricks-rg-KaDeWe-Databricks-DEV-ns7455cyeiytc,workers-sg,Microsoft.Network/networkSecurityGroups,application=databricks;databricks-environment=true;Owner=Asad Mahmood;Offshore Lead=Uzair Qadir;Project=AcuitySpark-KaDeWe;Environment=Demo;
Microsoft Azure - DEV,ff8ada8d-2df3-453e-8dc8-3fd87436b2c4,databricks-rg-KaDeWe-Databricks-DEV-ns7455cyeiytc,workers-vnet,Microsoft.Network/virtualNetworks,application=databricks;databricks-environment=true;Owner=Asad Mahmood;Offshore Lead=Uzair Qadir;Project=AcuitySpark-KaDeWe;Environment=Demo;
Microsoft Azure - DEV,ff8ada8d-2df3-453e-8dc8-3fd87436b2c4,databricks-rg-KaDeWe-Databricks-DEV-ns7455cyeiytc,dbstorageqjsawdzrbbkjc,Microsoft.Storage/storageAccounts,application=databricks;databricks-environment=true;Owner=Asad Mahmood;Offshore Lead=Uzair Qadir;Project=AcuitySpark-KaDeWe;Environment=Demo;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-Nagios-PRD,Nagios-VM,Microsoft.RecoveryServices/vaults,Owner=Abdul Rauf;Project=Nagios Monitoring ;Offshore Lead=Azure Support;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-Network-PRD,vsiterm001new-datadisk-000-20210222-002559,Microsoft.Compute/disks,Owner=Yasir Imtiaz;Project=VSI DAX;Offshore Lead=Abdul Ghaffar;RSVaultBackup=38649537-5a4d-49c6-b387-bc787b5cc3d9;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-Network-PRD,vsiterm001new-datadisk-000-20220306-160511,Microsoft.Compute/disks,Owner=Yasir Imtiaz;Project=VSI DAX;Offshore Lead=Abdul Ghaffar;RSVaultBackup=48042e4f-83c1-4d32-87ee-5ad0758fbee7;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-Network-PRD,vsiterm001new-osdisk-20210222-002559,Microsoft.Compute/disks,Owner=Yasir Imtiaz;Project=VSI DAX;Offshore Lead=Abdul Ghaffar;RSVaultBackup=38649537-5a4d-49c6-b387-bc787b5cc3d9;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-Network-PRD,vsiterm001new-osdisk-20220306-160511,Microsoft.Compute/disks,Owner=Yasir Imtiaz;Project=VSI DAX;Offshore Lead=Abdul Ghaffar;RSVaultBackup=48042e4f-83c1-4d32-87ee-5ad0758fbee7;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-Network-PRD,vsiterm002new-datadisk-000-20220306-161641,Microsoft.Compute/disks,Owner=Yasir Imtiaz;Project=VSI DAX;Offshore Lead=Abdul Ghaffar;RSVaultBackup=3ab13d23-495d-41c7-b9ee-3dffe2dc5701;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-Network-PRD,vsiterm002new-osdisk-20220306-161641,Microsoft.Compute/disks,Owner=Yasir Imtiaz;Project=VSI DAX;Offshore Lead=Abdul Ghaffar;RSVaultBackup=3ab13d23-495d-41c7-b9ee-3dffe2dc5701;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-Network-PRD,Vsi-term02_SnapShot,Microsoft.Compute/snapshots,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-Network-PRD,VSI-Term001-New,Microsoft.Compute/virtualMachines,Environment=PRD;Region=ICBU;Project=VSI DAX;displayName=VirtualMachine;Offshore Lead=Abdul Ghaffar;Domain Joined=Yes;End Date=No End Date;Competency=Shared Support Services;Onsite_Lead=Yasir Imtiaz;IMS_Ticket=N/A;Start Date=Migrated From MPN12k-1-2019;ManagedBy=VSI-Support;Customer=VSI Finance;SysOwner=Yasir Imtiaz;Department=VSI-Finance;Application=VSI DAX;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-Network-PRD,VSI-Term001-New/enablevmaccess,Microsoft.Compute/virtualMachines/extensions,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-Network-PRD,S2S-EUS-PRD-VNet-to-Cranbury,Microsoft.Network/connections,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-Network-PRD,S2S-EUS-PRD-VNet-to-USDC,Microsoft.Network/connections,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-Network-PRD,EUS-PRD-VNet-To-USDC,Microsoft.Network/localNetworkGateways,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-Network-PRD,LNW-Prod-to-Cranbury,Microsoft.Network/localNetworkGateways,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-Network-PRD,VSI-Term001-New-nic-e25e0d2480894647b551332bd0f92c46,Microsoft.Network/networkInterfaces,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-Network-PRD,vsisql05,Microsoft.Network/networkInterfaces,Owner=Yasir Imtiaz;Project=VSI DAX;Offshore Lead=Abdul Ghaffar;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-Network-PRD,DoonyAnalytics-nsg-01,Microsoft.Network/networkSecurityGroups,Owner=Mian Habib;Project=Donny Analytics;Offshore Lead=Uzair Qadir;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-Network-PRD,SQLVSI05-NSG-01,Microsoft.Network/networkSecurityGroups,Owner=Yasir Imtiaz;Project=VSI DAX;Offshore Lead=Abdul Ghaffar;Company=VSI;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-Network-PRD,SYSHCMAZPRDAPP1-nsg-01,Microsoft.Network/networkSecurityGroups,Environment=PRD;Owner=Norman Gottschalk;Project=SYSHCM;Offshore Lead=Nida Nazir;Creation Date=09-16-2020;Company=VSI;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-Network-PRD,SYSHCMAZPRDDB2-nsg-01,Microsoft.Network/networkSecurityGroups,Environment=PRD;Owner=Norman Gottschalk;Project=SYSHCM;Creation Date=09-16-2020;Offshore Lead=Nida Nazir;Company=VSI;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-Network-PRD,vrwwebAZ02-NSG-01,Microsoft.Network/networkSecurityGroups,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-Network-PRD,VSI-BlockALL-nsg,Microsoft.Network/networkSecurityGroups,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-Network-PRD,VSI-Term001-NSG-01,Microsoft.Network/networkSecurityGroups,Company=VSI;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-Network-PRD,VSIDAXPROD,Microsoft.Network/networkSecurityGroups,Owner=Yasir Imtiaz;Project=VSI DAX;Offshore Lead=Abdul Ghaffar;Company=VSI;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-Network-PRD,IPVSIEASubsGateway,Microsoft.Network/publicIPAddresses,Owner=Yasir Imtiaz;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-Network-PRD,VSI-EA-Subs-Prod-GW-PIP,Microsoft.Network/publicIPAddresses,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-Network-PRD,VSI-Term001-ip,Microsoft.Network/publicIPAddresses,Owner=Yasir Imtiaz;Project=VSI DAX;Offshore Lead=Abdul Ghaffar;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-Network-PRD,VSI-Term001-New-pip-9106ad372629449eb393e726edfc4a5e,Microsoft.Network/publicIPAddresses,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-Network-PRD,VSI-EA-Subs-Prod,Microsoft.Network/virtualNetworkGateways,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-Network-PRD,EUS-PRD-VNet,Microsoft.Network/virtualNetworks,Owner=Yasir Imtiaz;Project=VSI DAX;Offshore Lead=Abdul Ghaffar;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-Network-PRD,eabillingstorage,Microsoft.Storage/storageAccounts,Owner=Abdul Rauf;Project=Visionet Billing;Offshore Lead=Naveed Ahmed;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-Network-PRD,eus2prdvsidaxdiag106,Microsoft.Storage/storageAccounts,Owner=Yasir Imtiaz;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-Network-PRD,eus2prdvsidaxdiag368,Microsoft.Storage/storageAccounts,Owner=Yasir Imtiaz;Project=VSI DAX;Offshore Lead=Abdul Ghaffar;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-Network-PRD,eus2prdvsidaxdiag425,Microsoft.Storage/storageAccounts,Owner=Yasir Imtiaz;Project=VSI DAX;Offshore Lead=Abdul Ghaffar;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-Network-PRD,eus2prdvsidaxdiag749,Microsoft.Storage/storageAccounts,Owner=Yasir Imtiaz;Project=VSI DAX;Offshore Lead=Abdul Ghaffar;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-Network-PRD,vsiproddaxpre,Microsoft.Storage/storageAccounts,Owner=Yasir Imtiaz;Project=VSI DAX;Offshore Lead=Abdul Ghaffar;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-Network-PRD,vsiproddaxst,Microsoft.Storage/storageAccounts,Owner=Yasir Imtiaz;Project=VSI DAX;Offshore Lead=Abdul Ghaffar;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-Network-PRD,vsisqldbbackup,Microsoft.Storage/storageAccounts,Owner=Yasir Imtiaz;Project=VSI DAX;Offshore Lead=Abdul Ghaffar;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-CustomerPortal-PRD,Failure Anomalies - VSICustPortal,microsoft.alertsmanagement/smartDetectorAlertRules,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-CustomerPortal-PRD,VisionetCustmrPortal-Data-Disk,Microsoft.Compute/disks,Owner=Abdul Rauf;Project=Visionet Billing;Offshore Lead=Naveed Ahmed;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-CustomerPortal-PRD,VisionetCustmrPortal-Os-Disk,Microsoft.Compute/disks,Owner=Abdul Rauf;Project=Visionet Billing;Offshore Lead=Naveed Ahmed;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-CustomerPortal-PRD,VSICustPortal,Microsoft.Compute/virtualMachines,Environment=PRD;Owner=Abdul Rauf;Project=Visionet Billing;Domain Joined=Yes;Offshore Lead=Naveed Ahmed;Start Date=Migrated From MPN12k-1-2019;End Date=No End Date;Competency Director=Faisal Tajammul;ManagedBy=VSI-Support;SysOwner=Abdul Rauf;Department=Cloud-ADM;Customer=VSI;Application=CustomerPortal;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-CustomerPortal-PRD,VSICustPortal/DependencyAgentWindows,Microsoft.Compute/virtualMachines/extensions,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-CustomerPortal-PRD,VSICustPortal/enablevmaccess,Microsoft.Compute/virtualMachines/extensions,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-CustomerPortal-PRD,VSICustPortal/MMAExtension,Microsoft.Compute/virtualMachines/extensions,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-CustomerPortal-PRD,vsicustportal/SqlIaasExtension,Microsoft.Compute/virtualMachines/extensions,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-CustomerPortal-PRD,Application Insights Smart Detection,microsoft.insights/actiongroups,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-CustomerPortal-PRD,VSICustPortal,microsoft.insights/components,Environment=PRD;Owner=Abdul Rauf;Project=VSI Customer Portal;Offshore Lead=Naveed Ahmed;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-CustomerPortal-PRD,An exception occurs,microsoft.insights/metricalerts,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-CustomerPortal-PRD,Azure Exception Test,microsoft.insights/metricalerts,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-CustomerPortal-PRD,test,microsoft.insights/metricalerts,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-CustomerPortal-PRD,CustomerPortal-KV,Microsoft.KeyVault/vaults,Owner=Abdul Rauf;Project=Visionet Billing;Offshore Lead=Naveed Ahmed;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-CustomerPortal-PRD,send-daily-error-report,Microsoft.Logic/workflows,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-CustomerPortal-PRD,vsicustportal246,Microsoft.Network/networkInterfaces,Owner=Abdul Rauf;Project=Visionet Billing;Offshore Lead=Naveed Ahmed;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-CustomerPortal-PRD,VSICustPortal-nsg,Microsoft.Network/networkSecurityGroups,Owner=Abdul Rauf;Project=Visionet Billing;Offshore Lead=Naveed Ahmed;Company=VSI;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-CustomerPortal-PRD,VSICustPortal-ip,Microsoft.Network/publicIPAddresses,Owner=Abdul Rauf;Project=Visionet Billing;Offshore Lead=Naveed Ahmed;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-CustomerPortal-PRD,RG-CustomerPortal-PRD-vnet,Microsoft.Network/virtualNetworks,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-CustomerPortal-PRD,8290b87f-9ed6-45c6-a782-c2b70c8011c6-dashboard,Microsoft.Portal/dashboards,hidden-title=VSICustPortal Dashboard;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-CustomerPortal-PRD,vsicustportal,Microsoft.Sql/servers,Creation Date=2-26-2020;Purpose=database migration;Environment=PRD;Owner=Abdul Rauf;Offshore Lead=Naveed Ahmed;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-CustomerPortal-PRD,vsicustportal/master,Microsoft.Sql/servers/databases,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-CustomerPortal-PRD,vsicustportal/VSICustPortal-DB,Microsoft.Sql/servers/databases,Creation Date=2-26-2020;Purpose=database migration;Environment=PRD;Owner=Abdul Rauf;Offshore Lead=Naveed Ahmed;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-CustomerPortal-PRD,vsicustportal,Microsoft.SqlVirtualMachine/SqlVirtualMachines,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-CustomerPortal-PRD,storeportalfiles,Microsoft.Storage/storageAccounts,Creation Date=2-26-2020;Purpose=store portal files;Environment=PRD;owner=abdul rauf;of-shower=naveed ahmad;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-CustomerPortal-PRD,vsicustmrportalsa,Microsoft.Storage/storageAccounts,Owner=Abdul Rauf;Project=Visionet Billing;Offshore Lead=Naveed Ahmed;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-CustomerPortal-PRD,applicationinsights,Microsoft.Web/connections,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-CustomerPortal-PRD,azuremonitorlogs,Microsoft.Web/connections,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-CustomerPortal-PRD,office365,Microsoft.Web/connections,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-CustomerPortal-PRD,ASP-VSICustPortal,Microsoft.Web/serverFarms,Environment=PRD;Owner=Abdul Rauf;Project=VSI Customer Portal;Offshore Lead=Naveed Ahmed;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-CustomerPortal-PRD,VSICustPortal,Microsoft.Web/sites,Environment=PRD;Owner=Abdul Rauf;Project=VSI Customer Portal;Offshore Lead=Naveed Ahmed;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-AnalyticServer-PRD,Failure Anomalies - acutisprkml5642877193,microsoft.alertsmanagement/smartDetectorAlertRules,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-AnalyticServer-PRD,Dooney-new_OsDisk_1_021a1a56bb384ff7990194e9e523c83e,Microsoft.Compute/disks,Created On=2-25-2021;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-AnalyticServer-PRD,doonyanalytic-osdisk-20210615-093400,Microsoft.Compute/disks,Owner=Mian Habib;Project=Donny Analytics;Offshore Lead=Uzair Qadir;RSVaultBackup=44c6ba40-c2d0-466a-b893-917dc6a64be0;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-AnalyticServer-PRD,doonyanalytics-datadisk-000-20210615-085137,Microsoft.Compute/disks,Owner=Mian Habib;Project=Donny Analytics;Offshore Lead=Uzair Qadir;RSVaultBackup=71c67587-4e96-4312-87d3-b1a467c3a871;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-AnalyticServer-PRD,doonyanalytics-datadisk-old,Microsoft.Compute/snapshots,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-AnalyticServer-PRD,DoonyAnalytics-SNP-15062021,Microsoft.Compute/snapshots,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-AnalyticServer-PRD,Dooney-new,Microsoft.Compute/virtualMachines,Created On=2-25-2021;Owner=Uzair Qadir;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-AnalyticServer-PRD,Dooney-new/DependencyAgentWindows,Microsoft.Compute/virtualMachines/extensions,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-AnalyticServer-PRD,Dooney-new/Microsoft.Insights.VMDiagnosticsSettings,Microsoft.Compute/virtualMachines/extensions,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-AnalyticServer-PRD,Dooney-new/MicrosoftMonitoringAgent,Microsoft.Compute/virtualMachines/extensions,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-AnalyticServer-PRD,DoonyAnalytics,Microsoft.Compute/virtualMachines,Environment=PRD;Region=ICBU;Project=Donny Analytics;displayName=VirtualMachine;Offshore Lead=Uzair Qadir;Domain Joined=Yes;End Date=No End Date;ManagedBy=VSI-Support;Customer=Doony;Department=BI;SysOwner=Mian Habib;Application=DoonyAnalytics;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-AnalyticServer-PRD,doonyanalytics/AzureBackupWindowsWorkload,Microsoft.Compute/virtualMachines/extensions,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-AnalyticServer-PRD,DoonyAnalytics/AzureNetworkWatcherExtension,Microsoft.Compute/virtualMachines/extensions,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-AnalyticServer-PRD,DoonyAnalytics/AzurePerformanceDiagnostics,Microsoft.Compute/virtualMachines/extensions,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-AnalyticServer-PRD,DoonyAnalytics/enablevmaccess,Microsoft.Compute/virtualMachines/extensions,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-AnalyticServer-PRD,DoonyAnalytics/Microsoft.Insights.VMDiagnosticsSettings,Microsoft.Compute/virtualMachines/extensions,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-AnalyticServer-PRD,DoonyAnalytics/MicrosoftMonitoringAgent,Microsoft.Compute/virtualMachines/extensions,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-AnalyticServer-PRD,doonyanalytics/SqlIaasExtension,Microsoft.Compute/virtualMachines/extensions,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-AnalyticServer-PRD,acusparkrmledistry,Microsoft.ContainerRegistry/registries,created Date=2-23-2021;owner=Uzair Qadir;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-AnalyticServer-PRD,acutisprkml5642877193,Microsoft.Insights/components,created Date=2-23-2021;owner=Uzair Qadir;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-AnalyticServer-PRD,Doony Low Disk Space Alert,microsoft.insights/scheduledqueryrules,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-AnalyticServer-PRD,acutisprkml6754905848,Microsoft.KeyVault/vaults,created Date=2-23-2021;owner=Uzair Qadir;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-AnalyticServer-PRD,ASDooneyKeyVault,Microsoft.KeyVault/vaults,enviornment=Production;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-AnalyticServer-PRD,ASDooneyKeyVault2,Microsoft.KeyVault/vaults,Environment=PROD;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-AnalyticServer-PRD,Acutisprk-ML,Microsoft.MachineLearningServices/workspaces,created Date=2-23-2021;owner=Uzair Qadir;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-AnalyticServer-PRD,dooney-new676,Microsoft.Network/networkInterfaces,Created On=2-25-2021;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-AnalyticServer-PRD,doonyanalytics228,Microsoft.Network/networkInterfaces,Owner=Mian Habib;Project=Donny Analytics;Offshore Lead=Uzair Qadir;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-AnalyticServer-PRD,AcuitySpark-Dooney-nsg,Microsoft.Network/networkSecurityGroups,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-AnalyticServer-PRD,Dooney-new-nsg,Microsoft.Network/networkSecurityGroups,Created On=2-25-2021;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-AnalyticServer-PRD,AcuitySpark-Dooney-ip,Microsoft.Network/publicIPAddresses,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-AnalyticServer-PRD,AcuitySpark-Dooney-Prod-ip,Microsoft.Network/publicIPAddresses,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-AnalyticServer-PRD,AcuitySparkDooneyProdip565,Microsoft.Network/publicIPAddresses,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-AnalyticServer-PRD,Dooney-new-ip,Microsoft.Network/publicIPAddresses,Created On=2-25-2021;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-AnalyticServer-PRD,DoonyAnalytics-ip,Microsoft.Network/publicIPAddresses,Owner=Mian Habib;Project=Donny Analytics;Offshore Lead=Uzair Qadir;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-AnalyticServer-PRD,RG-AnalyticServer-PRD-vnet,Microsoft.Network/virtualNetworks,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-AnalyticServer-PRD,AnalyticServer-PRD,Microsoft.OperationalInsights/workspaces,Owner=Uzair Qadir;Project Doony=;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-AnalyticServer-PRD,VMInsights(AnalyticServer-PRD),Microsoft.OperationsManagement/solutions,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-AnalyticServer-PRD,AzureVault,Microsoft.RecoveryServices/vaults,enviornment=Production;
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-AnalyticServer-PRD,doonyanalytics,Microsoft.SqlVirtualMachine/SqlVirtualMachines,
Microsoft Azure - PRD,d56534c7-f1c4-4f62-8852-9cfd26f80066,RG-AnalyticServer-PRD,acutisprkml6996144199,Microsoft.Storage/storageAccounts,created Date=2-23-2021;owner=Uzair Qadir;
